dataset,task_ref,call_count,call_bucket,query_mode,confidence,n_gold_operations,n_exactly_named_operations,n_lexically_cued_operations,n_implicit_operations,exact_operation_coverage,lexical_operation_coverage,implicit_operation_rate,sequence_leakage,lcs_ratio,kendall_agreement,exact_ordered_operation_coverage,adjacent_step_mappable_share,procedural_cue_count,step_number_count,explicit_intermediate_reference_count
pilot3_train_600_worktree,ttdf_73596c9703cc,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_worktree,ttdf_72bdb8dd4fbf,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,8,2,3
pilot3_train_600_worktree,ttdf_38b1f24fdba4,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,5,0,2
pilot3_train_600_worktree,ttdf_e3733a0bc54a,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_worktree,ttdf_54eb0c0e425c,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,0
pilot3_train_600_worktree,ttdf_5f0209e88851,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,0.875,0.125,0.9375,1.0,1.0,,,4,1,3
pilot3_train_600_worktree,ttdf_c02e6ca784a5,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,12,7,5
pilot3_train_600_worktree,ttdf_58f08c4edc40,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.8571,0.8571,0.1429,0.9286,1.0,1.0,,,10,1,4
pilot3_train_600_worktree,ttdf_3b2cc1a549da,5,5,PROCEDURAL_PARTIAL,,,,,,0.6,0.6,0.4,0.8,1.0,1.0,,,9,1,4
pilot3_train_600_worktree,ttdf_1e61b3899278,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_worktree,ttdf_58f71101b86b,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.8571,0.8571,0.1429,0.6057,0.6667,0.6,,,3,1,1
pilot3_train_600_worktree,ttdf_9c6978bb26f3,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,0.6,0.6667,0.3333,,,4,1,1
pilot3_train_600_worktree,ttdf_cd4fb2c82b9a,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_worktree,ttdf_04bb083de833,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,10,2,4
pilot3_train_600_worktree,ttdf_8e25a3c3d4b0,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,9,1,3
pilot3_train_600_worktree,ttdf_f6b902a8de54,3,3,PROCEDURAL_PARTIAL,,,,,,0.3333,0.6667,0.3333,0.8333,1.0,1.0,,,6,1,2
pilot3_train_600_worktree,ttdf_0ce8913d0334,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,2,1
pilot3_train_600_worktree,ttdf_1784a7d130c4,5,5,PROCEDURAL_PARTIAL,,,,,,0.4,0.6,0.4,0.8,1.0,1.0,,,10,6,4
pilot3_train_600_worktree,ttdf_7b8db9955d51,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,1.0,0.0,1.0,1.0,1.0,,,9,1,3
pilot3_train_600_worktree,ttdf_7c88aeaeb582,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,9,2,3
pilot3_train_600_worktree,ttdf_44b01616a487,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,2,0,1
pilot3_train_600_worktree,ttdf_209b1a2b8bb1,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,0.8333,0.1667,0.9167,1.0,1.0,,,11,1,5
pilot3_train_600_worktree,ttdf_330334b5a8ee,2,2,UNCLASSIFIED,,,,,,0.0,0.5,0.5,0.125,0.0,0.0,,,1,0,1
pilot3_train_600_worktree,ttdf_093f5f1c7a5c,8,6+,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,17,10,7
pilot3_train_600_worktree,ttdf_1fbbe1962989,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,4,1,1
pilot3_train_600_worktree,ttdf_a27ee767b260,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,4,2
pilot3_train_600_worktree,ttdf_67a6c973d4d7,4,4,PROCEDURAL_EXPLICIT,,,,,,0.75,1.0,0.0,1.0,1.0,1.0,,,8,5,3
pilot3_train_600_worktree,ttdf_28a45ed58282,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,9,3,4
pilot3_train_600_worktree,ttdf_46c52bed205e,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.8571,0.8571,0.1429,0.7538,0.8333,0.7333,,,9,1,6
pilot3_train_600_worktree,ttdf_a36a302e3a68,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,7,0,4
pilot3_train_600_worktree,ttdf_1703e497b2ae,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,0.875,0.125,0.7179,0.8571,0.4286,,,16,2,7
pilot3_train_600_worktree,ttdf_67945aea207c,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,5,1,0
pilot3_train_600_worktree,ttdf_90db64712927,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_worktree,ttdf_62046f3f6ffe,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_worktree,ttdf_8a212faaa6ac,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.7143,0.2857,0.6457,0.8,0.6,,,8,1,5
pilot3_train_600_worktree,ttdf_2d9eb714eff9,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,2,1
pilot3_train_600_worktree,ttdf_1d3da88ad525,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,10,2,5
pilot3_train_600_worktree,ttdf_85cd4058f920,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,2,1
pilot3_train_600_worktree,ttdf_cbe96d386138,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_worktree,ttdf_4389b3ac4d29,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.75,0.25,0.875,1.0,1.0,,,5,0,1
pilot3_train_600_worktree,ttdf_2455995df85b,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,2,4
pilot3_train_600_worktree,ttdf_40fe0a0d5ab0,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,0.8333,0.1667,0.9167,1.0,1.0,,,10,1,5
pilot3_train_600_worktree,ttdf_65c102e8ae6e,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.75,1.0,1.0,,,8,1,3
pilot3_train_600_worktree,ttdf_10a611963887,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_ddfa3474fa31,5,5,PROCEDURAL_PARTIAL,,,,,,0.6,0.6,0.4,0.8,1.0,1.0,,,10,2,4
pilot3_train_600_worktree,ttdf_36b57efe7392,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.76,0.8,0.6,,,10,1,4
pilot3_train_600_worktree,ttdf_13e86a1c0b0a,6,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.7867,0.8333,0.6,,,11,0,5
pilot3_train_600_worktree,ttdf_b9c7c5612106,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_2ae133ee09f2,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,4,3,1
pilot3_train_600_worktree,ttdf_24d44636b99b,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,3,0,2
pilot3_train_600_worktree,ttdf_57d750445754,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,7,4,3
pilot3_train_600_worktree,ttdf_0347623425c6,5,5,PROCEDURAL_PARTIAL,,,,,,0.4,0.6,0.4,0.4667,0.6667,0.3333,,,9,2,2
pilot3_train_600_worktree,ttdf_179d52becd83,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_f64cb80ebd35,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_worktree,ttdf_918a1b8e247c,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.5,0.8333,0.1667,0.9167,1.0,1.0,,,11,0,5
pilot3_train_600_worktree,ttdf_f6fd02964091,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_worktree,ttdf_2f3bdb3a35c1,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,1.0,0.0,1.0,1.0,1.0,,,7,1,4
pilot3_train_600_worktree,ttdf_36a216ba2999,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_9d77f3ed8fa3,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,6,0,5
pilot3_train_600_worktree,ttdf_07c691f0f0b6,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_worktree,ttdf_b759f7cbfc86,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,1,0,0
pilot3_train_600_worktree,ttdf_3d16ba355ab3,4,4,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,0.7333,0.75,0.6667,,,7,1,3
pilot3_train_600_worktree,ttdf_78f37f8ffa01,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,1.0,0.0,0.7429,0.75,0.7143,,,16,1,7
pilot3_train_600_worktree,ttdf_9d9863ba2cb6,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,8,0,3
pilot3_train_600_worktree,ttdf_68ca1081ba07,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.45,0.6667,-0.3333,,,8,1,3
pilot3_train_600_worktree,ttdf_73f8a9ff0c4b,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,11,0,5
pilot3_train_600_worktree,ttdf_7477d37d7cea,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,1,2
pilot3_train_600_worktree,ttdf_11520fc95946,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,0,2
pilot3_train_600_worktree,ttdf_133121788cd1,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,1,0,1
pilot3_train_600_worktree,ttdf_ce5a5d3e494a,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,0
pilot3_train_600_worktree,ttdf_43aa348514cb,5,5,PROCEDURAL_EXPLICIT,,,,,,0.6,1.0,0.0,1.0,1.0,1.0,,,8,1,3
pilot3_train_600_worktree,ttdf_ce63e45a9b47,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,2,1
pilot3_train_600_worktree,ttdf_4225616d0be4,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,0.8333,0.1667,0.9167,1.0,1.0,,,10,1,4
pilot3_train_600_worktree,ttdf_447a55068eaf,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,2,3
pilot3_train_600_worktree,ttdf_d4e5b7bfafb4,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,3,1,2
pilot3_train_600_worktree,ttdf_d0ad5f3cd5b2,2,2,GOAL_BASED_IMPLICIT,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,3,0,1
pilot3_train_600_worktree,ttdf_bc01a5b836d7,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,11,0,5
pilot3_train_600_worktree,ttdf_51e0bd1618d1,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_worktree,ttdf_2fff9c093256,8,6+,PROCEDURAL_PARTIAL,,,,,,0.625,0.625,0.375,0.61,0.8,0.6,,,17,10,7
pilot3_train_600_worktree,ttdf_6ff7f34a1a92,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_worktree,ttdf_2d41b2830490,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,2,1
pilot3_train_600_worktree,ttdf_21cfed40077b,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_5819997e10dd,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_worktree,ttdf_9305a91f7974,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,1.0,0.0,0.84,0.8333,0.8667,,,12,7,5
pilot3_train_600_worktree,ttdf_4f189e16b6c4,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_09c234dedf78,7,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.8286,0.8571,0.7143,,,14,8,6
pilot3_train_600_worktree,ttdf_870447e2fbbb,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_dea07c219f91,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,1,2
pilot3_train_600_worktree,ttdf_4e9b666b04f9,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_7906faca4767,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,13,8,5
pilot3_train_600_worktree,ttdf_3f52a534866d,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,0,0,0
pilot3_train_600_worktree,ttdf_3c21e6ec77fd,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,8,1,3
pilot3_train_600_worktree,ttdf_178a8a0f527a,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_worktree,ttdf_0076850744b5,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,9,5,4
pilot3_train_600_worktree,ttdf_6eeb168023b3,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_237b68177ba3,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,6,1,4
pilot3_train_600_worktree,ttdf_7d383d22fb7a,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,2,1
pilot3_train_600_worktree,ttdf_0d1187dec051,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.8571,0.1429,0.9286,1.0,1.0,,,6,0,6
pilot3_train_600_worktree,ttdf_402bd1a656a3,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,0.875,0.125,0.9375,1.0,1.0,,,15,8,7
pilot3_train_600_worktree,ttdf_5d102b7a07ae,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.75,0.25,0.875,1.0,1.0,,,7,0,2
pilot3_train_600_worktree,ttdf_f0f0ba9dbcf0,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,4,2
pilot3_train_600_worktree,ttdf_07bb132c3f89,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,6,1,2
pilot3_train_600_worktree,ttdf_6d13bfbfea76,5,5,PROCEDURAL_PARTIAL,,,,,,0.6,0.6,0.4,0.8,1.0,1.0,,,10,2,4
pilot3_train_600_worktree,ttdf_8c5f45c418c2,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.8571,0.8571,0.1429,0.7271,0.8333,0.6,,,9,2,4
pilot3_train_600_worktree,ttdf_2da965f88f51,7,6+,PROCEDURAL_PARTIAL,,,,,,0.5714,0.7143,0.2857,0.8571,1.0,1.0,,,13,2,6
pilot3_train_600_worktree,ttdf_4dc6b4c3c8fe,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,5,0,2
pilot3_train_600_worktree,ttdf_12ad41675137,6,6+,PROCEDURAL_PARTIAL,,,,,,0.8333,0.8333,0.1667,0.9167,1.0,1.0,,,5,0,5
pilot3_train_600_worktree,ttdf_14c55897ced2,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_worktree,ttdf_08e351ce7ae4,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,9,5,4
pilot3_train_600_worktree,ttdf_14426040da3f,5,5,PROCEDURAL_PARTIAL,,,,,,0.4,0.6,0.4,0.8,1.0,1.0,,,10,6,4
pilot3_train_600_worktree,ttdf_33448ead7831,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,8,2,3
pilot3_train_600_worktree,ttdf_68476bac3a4a,4,4,PROCEDURAL_PARTIAL,,,,,,0.25,0.5,0.5,0.75,1.0,1.0,,,6,0,2
pilot3_train_600_worktree,ttdf_4bf9490a9e1e,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.75,0.875,0.125,0.8131,0.8571,0.9048,,,11,1,5
pilot3_train_600_worktree,ttdf_1bc5eff582f7,3,3,PROCEDURAL_PARTIAL,,,,,,0.3333,0.6667,0.3333,0.8333,1.0,1.0,,,6,1,2
pilot3_train_600_worktree,ttdf_5c1811f269c9,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,1.0,0.0,0.8133,0.8333,0.7333,,,9,0,3
pilot3_train_600_worktree,ttdf_1f212f9fa3ec,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.6,0.6667,0.3333,,,4,1,2
pilot3_train_600_worktree,ttdf_59bbfae44744,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,9,6,3
pilot3_train_600_worktree,ttdf_dafc1b2ddacc,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,1,0,1
pilot3_train_600_worktree,ttdf_688d7095b683,4,4,PROCEDURAL_PARTIAL,,,,,,0.5,0.75,0.25,0.875,1.0,1.0,,,7,1,2
pilot3_train_600_worktree,ttdf_0ab6884887d7,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.7143,0.2857,0.8571,1.0,1.0,,,13,0,6
pilot3_train_600_worktree,ttdf_b56b10b09351,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,1.0,0.0,1.0,1.0,1.0,,,9,1,3
pilot3_train_600_worktree,ttdf_413e32a015a3,4,4,PROCEDURAL_PARTIAL,,,,,,0.75,0.75,0.25,0.875,1.0,1.0,,,7,1,2
pilot3_train_600_worktree,ttdf_c9ebea5ad6df,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,1,2
pilot3_train_600_worktree,ttdf_4c52ea3c35bd,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.8333,1.0,0.0,1.0,1.0,1.0,,,7,1,2
pilot3_train_600_worktree,ttdf_917a92259041,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,1,0,0
pilot3_train_600_worktree,ttdf_49957a70aa3d,3,3,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,1,0,0
pilot3_train_600_worktree,ttdf_49e0ce4e827d,2,2,PROCEDURAL_PARTIAL,,,,,,1.0,1.0,0.0,0.4,0.5,-1.0,,,1,0,1
pilot3_train_600_worktree,ttdf_35a57fb64494,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.7143,0.8571,0.1429,0.6057,0.6667,0.6,,,12,0,6
pilot3_train_600_worktree,ttdf_0a363f4ef90e,2,2,GOAL_BASED_IMPLICIT,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,1,0,0
pilot3_train_600_worktree,ttdf_06baa6056f11,7,6+,PROCEDURAL_PARTIAL,,,,,,0.7143,0.7143,0.2857,0.4343,0.6,0.2,,,12,1,6
pilot3_train_600_worktree,ttdf_03e3390fc795,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,1.0,0.0,1.0,1.0,1.0,,,10,6,4
pilot3_train_600_worktree,ttdf_09d008752f08,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,4,2
pilot3_train_600_worktree,ttdf_208d8d90510f,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_7ac297142d16,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,0.5333,0.6667,-0.3333,,,4,1,2
pilot3_train_600_worktree,ttdf_666553ac6372,4,4,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,8,5,3
pilot3_train_600_worktree,ttdf_045f760dd7ad,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_worktree,ttdf_112bf538ada9,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_7e0e78b4893f,6,6+,PROCEDURAL_PARTIAL,,,,,,0.6667,0.6667,0.3333,0.8333,1.0,1.0,,,10,0,4
pilot3_train_600_worktree,ttdf_23ccce1f1219,8,6+,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.7429,0.75,0.7143,,,13,1,6
pilot3_train_600_worktree,ttdf_f6fe1677dd18,3,3,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,6,1,2
pilot3_train_600_worktree,ttdf_8e8829f68f1e,2,2,PROCEDURAL_EXPLICIT,,,,,,0.5,1.0,0.0,1.0,1.0,1.0,,,2,0,1
pilot3_train_600_worktree,ttdf_97529c496948,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,1,0,1
pilot3_train_600_worktree,ttdf_50f248e6216d,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,1,0,0
pilot3_train_600_worktree,ttdf_67fec3daca47,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,2,1
pilot3_train_600_worktree,ttdf_22ee64ace467,7,6+,PROCEDURAL_EXPLICIT,,,,,,0.7143,0.8571,0.1429,0.7538,0.8333,0.7333,,,7,1,6
pilot3_train_600_worktree,ttdf_710e1c560478,5,5,PROCEDURAL_PARTIAL,,,,,,0.6,0.6,0.4,0.8,1.0,1.0,,,8,0,2
pilot3_train_600_worktree,ttdf_48b093ad9f09,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,9,1,4
pilot3_train_600_worktree,ttdf_f4b8a5e5e552,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,2,0,1
pilot3_train_600_worktree,ttdf_f2a7698941eb,5,5,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,0.72,0.8,0.4,,,7,0,3
pilot3_train_600_worktree,ttdf_685b756fbdd3,5,5,PROCEDURAL_EXPLICIT,,,,,,0.8,0.8,0.2,0.9,1.0,1.0,,,4,0,1
pilot3_train_600_worktree,ttdf_8f43c8661447,2,2,PROCEDURAL_PARTIAL,,,,,,0.5,0.5,0.5,0.125,0.0,0.0,,,3,0,1
pilot3_train_600_worktree,ttdf_e5021edcbcdb,3,3,PROCEDURAL_PARTIAL,,,,,,0.3333,0.6667,0.3333,0.8333,1.0,1.0,,,6,1,2
pilot3_train_600_worktree,ttdf_6a084b020415,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_7aabb679c11f,5,5,PROCEDURAL_EXPLICIT,,,,,,0.6,0.8,0.2,0.9,1.0,1.0,,,7,1,3
pilot3_train_600_worktree,ttdf_2537c818df85,2,2,PROCEDURAL_EXPLICIT,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,,,3,0,1
pilot3_train_600_worktree,ttdf_b1ae05ca3914,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,0.76,0.8333,0.4667,,,6,0,3
pilot3_train_600_worktree,ttdf_0544aaee4722,8,6+,PROCEDURAL_EXPLICIT,,,,,,0.875,0.875,0.125,0.756,0.8571,0.619,,,13,1,4
pilot3_train_600_worktree,ttdf_15ed3b826bb6,3,3,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,5,3,2
pilot3_train_600_worktree,ttdf_30f0bb5f9fd4,3,3,SEMI_IMPLICIT,,,,,,0.3333,0.3333,0.6667,0.0833,0.0,0.0,,,4,0,1
pilot3_train_600_worktree,ttdf_06bbbfa6f18b,6,6+,PROCEDURAL_EXPLICIT,,,,,,0.6667,1.0,0.0,1.0,1.0,1.0,,,10,1,3
